customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
7629-WFGLW,56,Yes,One year,No,Electronic check,95.65,5471.75,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No
2542-HYGIQ,1,Yes,Month-to-month,No,Credit card (automatic),19.95,19.95,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6715-OFDBP,5,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,Male,0,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Yes
5016-LIPDW,57,Yes,One year,No,Mailed check,19.4,1061.6,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6481-LXPWL,56,No,One year,Yes,Credit card (automatic),36.1,1971.5,Male,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,No
1567-DSCIC,8,Yes,Month-to-month,Yes,Electronic check,94,773.65,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes
2150-UWTFY,22,Yes,Month-to-month,No,Mailed check,61.15,1422.05,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes
6124-ACRHJ,1,Yes,Month-to-month,No,Mailed check,19.75,19.75,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9362-MWODR,40,Yes,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,Female,0,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No
9975-GPKZU,46,Yes,Two year,No,Credit card (automatic),19.75,856.5,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9625-RZFUK,63,Yes,Two year,No,Mailed check,19.7,1275.85,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5153-LXKDT,68,Yes,Two year,Yes,Electronic check,110.2,7467.5,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
5161-UBZXI,69,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,Male,0,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
1020-JPQOW,56,Yes,Month-to-month,No,Electronic check,90.55,5116.6,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No
7919-ZODZZ,10,Yes,One year,Yes,Mailed check,65.9,660.05,Female,0,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,No
0565-JUPYD,63,Yes,One year,No,Credit card (automatic),104.5,6590.8,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
6867-ACCZI,24,No,Two year,Yes,Mailed check,52.5,1208.15,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,No
5939-XAIXZ,19,Yes,Month-to-month,Yes,Mailed check,56.1,1033.9,Female,0,No,No,Yes,DSL,No,No,Yes,No,No,No,No
9054-FOWNV,22,Yes,Month-to-month,Yes,Electronic check,88.75,1885.15,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No
2683-BPJSO,29,Yes,Month-to-month,Yes,Electronic check,84.45,2467.1,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes
2157-MXBJS,13,Yes,One year,Yes,Mailed check,75.3,989.45,Male,0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes
8207-VVMYB,70,Yes,Two year,Yes,Bank transfer (automatic),26,2006.95,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9732-EQMWY,49,Yes,Month-to-month,No,Electronic check,99.4,5025,Female,0,Yes,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
9360-AHGNL,43,Yes,One year,Yes,Mailed check,109.55,4830.25,Female,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes
1087-UDSIH,3,Yes,Month-to-month,Yes,Mailed check,19.6,59.75,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
5269-NRGDP,42,Yes,One year,No,Electronic check,73.15,3088.25,Male,0,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,No
6195-MELTI,57,Yes,One year,Yes,Mailed check,54.65,3134.7,Male,0,No,No,No,DSL,No,Yes,No,Yes,No,No,No
5485-WUYWF,2,Yes,Month-to-month,No,Bank transfer (automatic),66.4,94.55,Male,1,No,No,No,DSL,Yes,No,Yes,No,Yes,No,Yes
2121-JAFOM,72,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
8818-DOPVL,46,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,Female,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
2632-UCGVD,66,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,Male,1,Yes,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
5445-PZWGX,62,Yes,One year,No,Electronic check,102,6529.25,Male,0,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes
1227-UDMZR,72,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
5198-HQAEN,35,Yes,One year,Yes,Electronic check,89.7,3165.6,Male,0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,No
9170-CCKOU,17,Yes,Month-to-month,No,Credit card (automatic),90.2,1454.15,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes
2167-FQSTQ,72,Yes,Two year,Yes,Electronic check,92.4,6786.1,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
2819-GWENI,28,Yes,One year,No,Mailed check,19.9,543,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1043-YCUTE,56,Yes,Two year,Yes,Credit card (automatic),25.15,1327.15,Male,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
3814-MLAXC,31,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,No,No,Yes
3572-UUHRS,45,Yes,One year,No,Bank transfer (automatic),18.85,867.3,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2692-PFYTJ,1,Yes,Month-to-month,Yes,Mailed check,25.75,25.75,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1226-UDFZR,2,Yes,Month-to-month,Yes,Mailed check,49.6,114.7,Female,0,No,No,No,DSL,No,Yes,No,No,No,No,Yes
5955-EPOAZ,6,Yes,Month-to-month,Yes,Mailed check,20.95,109.5,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6821-JPCDC,48,Yes,One year,Yes,Electronic check,97.05,4692.95,Female,0,Yes,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
8815-LMFLX,25,Yes,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9135-HSWOC,64,Yes,Two year,Yes,Bank transfer (automatic),19.7,1274.05,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
8582-KRHPJ,50,No,Month-to-month,Yes,Mailed check,35,1782.4,Male,0,No,No,No phone service,DSL,Yes,Yes,No,No,No,No,No
5811-IWXYM,52,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,Female,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
7044-YAACC,4,Yes,Month-to-month,Yes,Electronic check,70.2,280.35,Male,1,Yes,No,No,Fiber optic,No,No,No,No,No,No,No
8189-XRIKE,32,Yes,Month-to-month,No,Electronic check,90.95,2897.95,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,No
1506-YJTYT,45,Yes,Two year,No,Credit card (automatic),73.85,3371,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No
4123-DVHPH,9,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,Male,0,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,No
6425-YQLLO,66,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes
5442-UTCVD,3,Yes,Month-to-month,No,Electronic check,91.85,257.05,Male,0,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes
2228-BZDEE,54,Yes,Two year,No,Mailed check,20.1,1079.45,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7734-DBOAI,1,No,Month-to-month,No,Electronic check,40.1,40.1,Female,0,Yes,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Yes
2789-CZANW,64,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
2091-RFFBA,31,Yes,Month-to-month,Yes,Electronic check,73.9,2217.15,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
2114-MGINA,14,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes
7596-LDUXP,12,Yes,One year,Yes,Credit card (automatic),85.15,979.05,Female,0,No,No,No,Fiber optic,Yes,No,No,No,Yes,No,No
3740-RLMVT,67,Yes,One year,Yes,Bank transfer (automatic),60.95,4119.4,Male,1,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,No
4489-SNOJF,35,Yes,Month-to-month,No,Electronic check,72.25,2568.55,Female,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes
2192-OZITF,45,Yes,Two year,No,Mailed check,73.55,3349.1,Female,0,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,No
5651-CPDND,10,Yes,Month-to-month,No,Mailed check,46,492.1,Male,0,No,No,No,DSL,No,No,No,No,No,No,No
2186-QZEYA,29,Yes,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,Female,1,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No
1131-ALZWV,24,Yes,One year,No,Bank transfer (automatic),24.6,605.25,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7729-XBTWX,66,Yes,Two year,Yes,Mailed check,19.75,1344.5,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9134-WYRVP,51,Yes,One year,No,Mailed check,86.35,4267.15,Male,0,No,No,No,Fiber optic,Yes,No,No,No,Yes,No,No
3284-SVCRO,45,Yes,Two year,No,Mailed check,25.5,1121.05,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9732-OUYRN,49,Yes,One year,No,Credit card (automatic),19,918.7,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0559-CKHUS,29,Yes,Two year,Yes,Mailed check,19.55,521.8,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2931-SVLTV,40,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
6899-PPEEA,37,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,Female,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
7504-UWHNB,25,Yes,Month-to-month,No,Electronic check,69.75,1729.35,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,No
2582-FFFZR,22,No,Month-to-month,Yes,Electronic check,50.6,1073.3,Female,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,No
8908-NMQTX,72,No,Two year,Yes,Bank transfer (automatic),65.6,4566.5,Male,0,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
2187-LZGPL,7,No,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Female,0,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,Yes
1431-AIDJQ,33,Yes,Two year,No,Credit card (automatic),82.1,2603.1,Male,0,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No
6288-LBEAR,23,Yes,Month-to-month,Yes,Mailed check,79.1,1783.75,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No,No
4597-NUCQV,24,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,Male,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
9019-QVLZD,1,Yes,Month-to-month,No,Electronic check,79.55,79.55,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes
8413-YNHNV,69,Yes,Two year,No,Mailed check,90.65,6322.1,Male,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
5808-TOTXO,3,Yes,One year,Yes,Credit card (automatic),20.55,57.4,Female,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4369-NYSCF,56,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,Male,0,No,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No
6333-YDVLT,65,Yes,One year,Yes,Credit card (automatic),110,7138.65,Male,0,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
5324-KTGCG,71,Yes,One year,No,Electronic check,20.85,1539.75,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5599-HVLTW,14,Yes,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,Female,1,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,No
7394-LWLYN,2,Yes,Month-to-month,Yes,Electronic check,70.15,123.8,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,No
3707-LRWZD,32,Yes,One year,No,Electronic check,84.05,2781.85,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
6873-UDNLD,40,Yes,Month-to-month,No,Electronic check,67.45,2731,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,Yes,No
2700-LUEVA,1,Yes,Month-to-month,No,Credit card (automatic),20.75,20.75,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1455-ESIQH,1,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes
0958-YHXGP,7,Yes,Month-to-month,Yes,Mailed check,69.9,497.3,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,No
1101-SSWAG,15,Yes,Month-to-month,Yes,Electronic check,51.1,711.15,Female,0,Yes,No,Yes,DSL,No,No,No,No,No,No,No
2979-SXESE,17,Yes,Month-to-month,No,Electronic check,94.4,1607.2,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Yes
4013-TLDHQ,19,Yes,Month-to-month,Yes,Electronic check,78.25,1490.95,Male,0,No,No,No,Fiber optic,No,Yes,Yes,No,No,No,Yes
5743-KHMNA,71,Yes,Two year,No,Bank transfer (automatic),25.55,1898.1,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4194-FJARJ,54,Yes,Two year,No,Bank transfer (automatic),60,3273.95,Female,0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No
5325-UWTWJ,31,Yes,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No
3969-GYXEL,11,Yes,Month-to-month,No,Electronic check,76.4,838.7,Female,0,No,No,No,Fiber optic,Yes,No,No,No,No,No,No
9208-OLGAQ,18,Yes,Month-to-month,Yes,Electronic check,84.95,1443.65,Female,1,No,No,No,Fiber optic,No,No,Yes,No,No,Yes,No
3244-CQPHU,72,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,Female,1,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
2674-MLXMN,71,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,Female,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
9708-HPXWZ,5,No,Month-to-month,No,Credit card (automatic),45.4,214.75,Male,1,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,No
6992-TKNYO,38,Yes,One year,No,Credit card (automatic),69,2669.45,Male,0,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,No
4468-YDOVK,5,Yes,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,Male,0,No,Yes,No,DSL,No,No,No,Yes,No,No,No
3754-DXMRT,2,Yes,Month-to-month,Yes,Electronic check,44.15,92.65,Male,1,No,No,No,DSL,No,No,No,No,No,No,Yes
5792-JALQC,52,Yes,Two year,No,Bank transfer (automatic),59.85,3103.25,Female,1,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No
7130-VTEWQ,8,Yes,Month-to-month,Yes,Electronic check,75.75,606.25,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
2200-DSAAL,68,Yes,Two year,Yes,Electronic check,80.65,5330.2,Female,0,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No
4302-ZYFEL,69,Yes,One year,Yes,Credit card (automatic),20.55,1403.1,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9351-LZYGF,42,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,Female,0,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No
4366-CTOUZ,50,Yes,Two year,Yes,Mailed check,100.2,5038.45,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
6121-VZNQB,1,Yes,Month-to-month,Yes,Mailed check,19.1,19.1,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
7903-CMPEY,1,Yes,Month-to-month,Yes,Electronic check,80.3,80.3,Male,1,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,No,Yes
1518-OMDIK,33,Yes,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,Male,0,Yes,No,No,DSL,No,No,No,No,No,No,No
6671-NGWON,7,Yes,Month-to-month,No,Mailed check,20.35,150.6,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0595-ITUDF,64,Yes,Month-to-month,Yes,Electronic check,91.8,5960.5,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No
6996-KNSML,1,Yes,Month-to-month,Yes,Electronic check,74.9,74.9,Female,0,No,No,No,Fiber optic,No,No,Yes,No,No,No,Yes
1955-IBMMB,59,Yes,Two year,Yes,Bank transfer (automatic),20.2,1192.3,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0096-BXERS,6,Yes,Month-to-month,No,Electronic check,50.35,314.55,Female,0,Yes,No,Yes,DSL,No,No,No,No,No,No,No
3806-YAZOV,3,Yes,Month-to-month,No,Mailed check,18.8,56,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7998-ZLXWN,15,Yes,Month-to-month,No,Credit card (automatic),20.45,330.8,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6253-WRFHY,13,Yes,One year,Yes,Electronic check,64.75,877.35,Male,0,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,No
9133-AYJZG,23,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
2675-OTVVJ,31,Yes,Month-to-month,No,Electronic check,89.45,2807.65,Male,1,Yes,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,No
8680-CGLTP,29,Yes,One year,Yes,Electronic check,58.75,1696.2,Male,0,No,No,No,DSL,Yes,Yes,No,Yes,No,No,No
8430-TWCBX,49,Yes,One year,No,Credit card (automatic),20.7,1032.05,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5018-GWURO,56,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,No
6741-QRLUP,63,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,Female,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No
4737-HOBAX,63,Yes,Two year,No,Credit card (automatic),79.8,5034.05,Male,0,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No
0537-QYZZN,24,Yes,Month-to-month,Yes,Electronic check,79.85,1857.75,Male,1,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No
3340-QBBFM,36,Yes,One year,No,Credit card (automatic),54.1,1992.85,Male,1,Yes,No,No,DSL,No,No,Yes,Yes,No,No,No
1704-NRWYE,9,Yes,Month-to-month,Yes,Electronic check,80.85,751.65,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes
2592-SEIFQ,3,No,Month-to-month,No,Electronic check,24.75,66.95,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No,Yes
8200-KLNYW,21,Yes,One year,No,Mailed check,80.9,1714.95,Female,0,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No
3372-CDXFJ,13,Yes,One year,No,Bank transfer (automatic),24.5,343.6,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4781-ZXYGU,1,Yes,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7632-YUTXB,25,Yes,One year,No,Mailed check,20.05,520.1,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2718-YSKCS,71,Yes,Two year,Yes,Bank transfer (automatic),19.6,1387.45,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9896-UYMIE,66,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
0853-NWIFK,45,Yes,One year,Yes,Electronic check,100.3,4483.95,Female,0,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,No
8212-CRQXP,22,Yes,Month-to-month,Yes,Credit card (automatic),80,1706.45,Female,0,Yes,No,No,Fiber optic,No,No,No,No,Yes,No,No
6980-CDGFC,67,Yes,One year,Yes,Bank transfer (automatic),20.85,1327.4,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7691-XVTZH,68,Yes,Two year,Yes,Bank transfer (automatic),89.95,5974.3,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,No
2520-SGTTA,0,Yes,Two year,No,Mailed check,20,20,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
